23.000,88.000,66.000,55.000
21.334,88.714,66.000,55.000
21.839,86.871,67.460,56.217
20.623,87.601,67.460,56.217
23.298,87.357,67.460,56.217
22.082,88.087,67.460,56.217
21.352,88.330,67.460,56.217
21.595,89.060,67.460,56.217
21.606,86.167,68.953,57.461
20.860,85.918,68.953,57.461
21.606,85.670,68.953,57.461
21.855,85.918,68.953,57.461
22.600,83.681,68.953,57.461
21.358,83.930,68.953,57.461
23.098,82.190,68.953,57.461
22.352,81.444,68.953,57.461
23.098,80.201,68.953,57.461
23.346,79.455,68.953,57.461
23.595,79.704,68.953,57.461
23.843,80.450,68.953,57.461
25.086,79.704,68.953,57.461
23.843,80.947,68.953,57.461
26.081,79.207,68.953,57.461
24.838,80.450,68.953,57.461
27.250,81.302,67.482,56.235
28.673,81.198,66.043,55.036
28.911,80.484,66.043,55.036
28.927,80.841,64.635,53.862
30.558,80.608,64.635,53.862
30.325,79.909,64.635,53.862
31.490,81.540,64.635,53.862
33.302,81.890,63.257,52.714
33.074,82.118,63.257,52.714
33.969,82.460,61.908,51.590
34.638,82.237,61.908,51.590
33.969,81.567,61.908,51.590
35.531,80.898,61.908,51.590
37.093,78.889,61.908,51.590
36.424,78.220,61.908,51.590
37.729,77.694,60.587,50.489
37.511,77.039,60.587,50.489
39.040,75.947,60.587,50.489
38.821,75.728,60.587,50.489
39.477,76.820,60.587,50.489
40.569,76.602,60.587,50.489
40.787,79.005,60.587,50.489
40.569,79.660,60.587,50.489
41.425,82.514,59.295,49.413
42.494,82.300,59.295,49.413
42.280,82.087,59.295,49.413
42.067,81.873,59.295,49.413
41.853,81.231,59.295,49.413
42.067,81.018,59.295,49.413
42.493,80.926,58.031,48.359
43.539,80.717,58.031,48.359
42.911,82.182,58.031,48.359
43.957,81.554,58.031,48.359
44.585,83.019,58.031,48.359
43.539,82.391,58.031,48.359
43.553,84.318,56.793,47.328
45.395,84.932,56.793,47.328
45.191,85.137,56.793,47.328
44.986,85.342,56.793,47.328
45.789,85.254,55.582,46.318
45.188,86.256,55.582,46.318
46.190,85.655,55.582,46.318
46.975,85.570,54.397,45.331
46.779,84.197,54.397,45.331
46.191,83.609,54.397,45.331
47.564,83.805,54.397,45.331
46.975,83.609,54.397,45.331
47.956,81.451,54.397,45.331
47.213,81.746,53.237,44.364
48.556,82.321,53.237,44.364
