197.000,87.000,38.000,18.000
196.458,87.759,38.000,18.000
196.566,88.302,38.000,18.000
196.892,87.542,38.000,18.000
197.434,87.868,38.000,18.000
197.108,87.542,38.000,18.000
197.651,86.783,38.000,18.000
198.410,87.542,38.000,18.000
198.735,87.434,38.000,18.000
198.410,87.976,38.000,18.000
197.217,88.952,38.000,18.000
196.892,88.410,38.000,18.000
197.217,87.651,38.000,18.000
196.241,87.542,38.000,18.000
196.349,87.217,38.000,18.000
196.458,86.675,38.000,18.000
196.132,87.217,38.000,18.000
194.939,86.675,38.000,18.000
195.698,87.434,38.000,18.000
194.288,87.108,38.000,18.000
193.095,86.566,38.000,18.000
192.553,87.325,38.000,18.000
193.746,86.783,38.000,18.000
194.071,87.976,38.000,18.000
192.444,88.952,38.000,18.000
192.336,89.061,38.000,18.000
191.577,88.085,38.000,18.000
192.119,88.193,38.000,18.000
191.143,88.302,38.000,18.000
191.034,87.976,38.000,18.000
191.143,88.519,38.000,18.000
191.468,87.759,38.000,18.000
192.011,88.302,38.000,18.000
191.685,87.759,38.000,18.000
192.878,87.651,38.000,18.000
193.421,87.108,38.000,18.000
192.444,86.566,38.000,18.000
192.553,87.325,38.000,18.000
192.011,87.217,38.000,18.000
191.468,87.325,38.000,18.000
192.011,87.217,38.000,18.000
191.034,87.325,38.000,18.000
191.143,87.000,38.000,18.000
190.601,86.458,38.000,18.000
190.058,86.783,38.000,18.000
189.733,87.108,38.000,18.000
190.709,86.566,38.000,18.000
190.384,87.325,38.000,18.000
189.191,87.651,38.000,18.000
188.214,88.410,38.000,18.000
187.455,88.085,38.000,18.000
187.130,88.627,38.000,18.000
186.587,88.952,38.000,18.000
187.130,89.495,38.000,18.000
186.154,88.735,38.000,18.000
185.828,89.495,38.000,18.000
186.370,89.169,38.000,18.000
185.394,89.061,38.000,18.000
185.286,88.952,38.000,18.000
185.177,90.145,38.000,18.000
184.418,89.386,38.000,18.000
184.310,89.495,38.000,18.000
183.767,89.603,38.000,18.000
184.310,89.712,38.000,18.000
183.117,90.037,38.000,18.000
182.357,89.712,38.000,18.000
182.900,90.905,38.000,18.000
183.008,91.013,38.000,18.000
181.815,90.037,38.000,18.000
183.442,90.145,38.000,18.000
182.683,90.471,38.000,18.000
183.008,91.230,38.000,18.000
182.466,90.688,38.000,18.000
183.008,91.230,38.000,18.000
181.815,90.471,38.000,18.000
183.008,90.796,38.000,18.000
182.249,91.122,38.000,18.000
183.225,90.362,38.000,18.000
183.984,90.905,38.000,18.000
184.743,92.315,38.000,18.000
183.984,92.206,38.000,18.000
184.960,92.532,38.000,18.000
185.286,92.857,38.000,18.000
184.093,94.484,38.000,18.000
182.683,95.026,38.000,18.000
183.442,94.484,38.000,18.000
183.767,95.243,38.000,18.000
183.442,95.135,38.000,18.000
183.117,95.026,38.000,18.000
183.225,94.918,38.000,18.000
183.984,95.677,38.000,18.000
184.743,94.701,38.000,18.000
185.503,94.376,38.000,18.000
185.611,93.833,38.000,18.000
186.154,94.376,38.000,18.000
185.611,94.050,38.000,18.000
186.587,93.942,38.000,18.000
186.479,95.352,38.000,18.000
187.021,94.809,38.000,18.000
185.828,95.786,38.000,18.000
186.370,95.460,38.000,18.000
186.479,94.918,38.000,18.000
186.370,95.026,38.000,18.000
185.177,93.833,38.000,18.000
185.937,93.725,38.000,18.000
187.347,93.182,38.000,18.000
186.587,92.423,38.000,18.000
185.828,92.098,38.000,18.000
185.937,91.339,38.000,18.000
186.045,91.664,38.000,18.000
185.503,91.989,38.000,18.000
186.045,92.098,38.000,18.000
185.720,91.339,38.000,18.000
186.696,91.230,38.000,18.000
186.804,91.122,38.000,18.000
187.130,90.362,38.000,18.000
185.937,90.905,38.000,18.000
186.913,91.230,38.000,18.000
186.370,90.254,38.000,18.000
185.611,89.929,38.000,18.000
186.154,90.688,38.000,18.000
185.177,90.362,38.000,18.000
184.418,90.254,38.000,18.000
185.394,90.579,38.000,18.000
184.852,91.122,38.000,18.000
186.045,90.579,38.000,18.000
184.418,91.989,38.000,18.000
184.527,92.532,38.000,18.000
183.550,92.640,38.000,18.000
183.876,93.182,38.000,18.000
184.418,92.423,38.000,18.000
183.876,92.966,38.000,18.000
183.984,93.291,38.000,18.000
183.442,92.532,38.000,18.000
182.683,92.640,38.000,18.000
183.008,93.182,38.000,18.000
181.815,92.423,38.000,18.000
