125.000,162.000,74.000,55.000
123.227,161.747,74.000,55.000
123.481,162.506,74.000,55.000
123.734,162.253,74.000,55.000
122.974,162.000,74.000,55.000
123.227,162.760,74.000,55.000
123.481,162.506,74.000,55.000
123.734,162.253,74.000,55.000
122.974,162.000,74.000,55.000
122.721,162.253,74.000,55.000
122.974,162.000,74.000,55.000
123.227,162.253,74.000,55.000
123.481,162.000,74.000,55.000
123.227,162.253,74.000,55.000
123.481,162.000,74.000,55.000
123.227,162.253,74.000,55.000
123.481,161.493,74.000,55.000
123.734,161.747,74.000,55.000
122.468,162.000,74.000,55.000
124.240,162.253,74.000,55.000
123.481,161.493,74.000,55.000
123.734,161.747,74.000,55.000
122.974,162.000,74.000,55.000
123.227,161.240,74.000,55.000
123.481,161.494,74.000,55.000
123.734,161.747,74.000,55.000
122.974,162.000,74.000,55.000
123.227,161.240,74.000,55.000
123.481,161.494,74.000,55.000
123.734,161.747,74.000,55.000
122.974,162.000,74.000,55.000
123.227,161.240,74.000,55.000
123.481,161.494,74.000,55.000
123.227,161.747,74.000,55.000
122.974,162.000,74.000,55.000
123.227,161.747,74.000,55.000
122.974,162.000,74.000,55.000
123.227,161.747,74.000,55.000
122.974,162.000,74.000,55.000
122.721,161.240,74.000,55.000
122.468,161.494,74.000,55.000
124.240,161.747,74.000,55.000
122.974,161.494,74.000,55.000
122.721,161.240,74.000,55.000
122.468,160.481,74.000,55.000
123.227,160.734,74.000,55.000
122.974,160.481,74.000,55.000
122.721,159.721,74.000,55.000
122.468,159.468,74.000,55.000
124.240,159.214,74.000,55.000
123.481,158.961,74.000,55.000
124.240,159.721,74.000,55.000
123.987,159.468,74.000,55.000
123.734,159.214,74.000,55.000
123.481,158.961,74.000,55.000
124.747,160.227,74.000,55.000
123.987,159.468,74.000,55.000
123.734,159.214,74.000,55.000
123.987,158.961,74.000,55.000
124.240,159.721,74.000,55.000
125.000,159.468,74.000,55.000
124.240,159.214,74.000,55.000
125.000,158.961,74.000,55.000
124.240,159.721,74.000,55.000
125.000,159.468,74.000,55.000
124.240,159.214,74.000,55.000
125.000,158.961,74.000,55.000
124.240,159.214,74.000,55.000
125.507,158.455,74.000,55.000
124.240,158.708,74.000,55.000
126.013,158.455,74.000,55.000
125.253,157.695,74.000,55.000
125.507,156.429,74.000,55.000
124.747,155.162,74.000,55.000
126.520,153.896,74.000,55.000
126.266,153.643,74.000,55.000
128.546,153.390,74.000,55.000
127.786,151.617,74.000,55.000
129.052,151.870,74.000,55.000
130.573,150.748,72.422,53.827
133.018,150.127,70.878,52.679
132.775,148.915,70.878,52.679
133.018,147.702,70.878,52.679
134.231,146.004,70.878,52.679
135.220,146.332,69.366,51.556
138.019,144.822,67.887,50.456
138.071,144.241,66.439,49.380
140.314,143.671,65.022,48.327
140.792,143.114,63.636,47.297
140.841,141.310,62.279,46.288
142.943,141.598,60.950,45.301
142.318,138.886,60.950,45.301
144.375,139.168,59.651,44.335
143.762,137.739,59.651,44.335
143.808,137.228,58.379,43.390
143.608,135.430,58.379,43.390
144.038,135.315,57.134,42.464
144.459,134.448,55.915,41.559
145.033,133.492,55.915,41.559
146.183,133.750,54.723,40.672
145.621,132.065,54.723,40.672
146.746,133.040,53.556,39.805
146.196,131.757,53.556,39.805
146.590,130.945,52.414,38.956
146.976,131.879,51.296,38.125
146.801,131.001,51.296,38.125
147.178,130.223,50.202,37.312
147.007,130.395,50.202,37.312
147.045,129.634,49.132,36.517
146.877,129.802,49.132,36.517
148.054,129.297,49.132,36.517
147.768,129.525,48.084,35.738
147.804,130.064,47.058,34.976
148.932,128.615,47.058,34.976
148.771,129.098,47.058,34.976
148.288,127.971,47.058,34.976
148.127,128.776,47.058,34.976
148.610,128.293,47.058,34.976
149.415,127.488,47.058,34.976
149.254,127.327,47.058,34.976
149.415,126.843,47.058,34.976
